Title	Author_Name	Number_Of_Pages	Cover_Image_URL	PDF_Download_URL	Audio_Play_URL	Audio_Download_URL
?????? ?? ????	Al Madina-tul-Ilmiyah	34	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1723/bt1723.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1723-1.pdf?fn=tabarokat-ka-saboot-36		
????? ?? ????? ???? ?????	Al Madina-tul-Ilmiyah	29	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1722/bt1722.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1722-1.pdf?fn=insan-ko-fereshta-kehna-keysa-qisst-35		
??????? ????? ????? ???-?????? 2018?- ???? ?????? 1439?	Al Madina-tul-Ilmiyah	66	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1719/bt1719.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1719-1.pdf?fn=mahnama-shawwal-1439-2018		
??????? ??? ??? ?????	Al Madina-tul-Ilmiyah	78	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1717/bt1717.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1717-1.pdf?fn=sahabiyat-aur-shoq-e-ibadat		
?????? ?? ???? ?????? ?? ???? ?????	Al Madina-tul-Ilmiyah	29	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1714/bt1714.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1714-1.pdf?fn=burae-ka-badla-achae-say-deijiye		
??? ????? ?? ????? ???? ????	Al Madina-tul-Ilmiyah	37	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1713/bt1713.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1713-1.pdf?fn=naat-khwani-k-mutaleq-suwal-jawab		
???? ????	Al Madina-tul-Ilmiyah	33	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1712/bt1712.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1712-1.pdf?fn=adaab-e-dua		
?????? ????? ???????? ??? ?????	Al Madina-tul-Ilmiyah	305	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1711/bt1711.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1711-1.pdf?fn=faizan-e-riaz-us-saliheen-jild-4		
?????? ????? ???????? ??? ????	Al Madina-tul-Ilmiyah	746	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1710/bt1710.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1710-1.pdf?fn=faizan-e-riaz-us-saliheen-jild-3		
??????? ????? ????? ???  2018-????? ???????  1439	Al Madina-tul-Ilmiyah	66	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1709/bt1709.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1709-1.pdf?fn=mahnama-faizan-madina-ramzan-ul-mubarak-1439-2018		
????? ?????? ???? ?????? - ??? ???	Khalifa e Ameer e Ahle Sunnat Maulana Abu Usaid Haji Ubaid Raza Attari Madani	9	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1703/bt1703.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1703-1.pdf?fn=tazkira-e-jaanisheen-e-ameer-e-ahle-sunnat	https://data2.dawateislami.net/download/islam/ur/mp3/2019/67345.mp3	https://data2.dawateislami.net/download/islam/ur/mp3/2019/67345.mp3?fn=%D8%AA%D8%B0%DA%A9%D8%B1%DB%81%20%D8%AC%D8%A7%D9%86%D8%B4%DB%8C%D9%86%20%D8%A7%D9%85%DB%8C%D8%B1%20%D8%A7%DB%81%D9%84%D8%B3%D9%86%D8%AA%20-%20%D9%82%D8%B3%D8%B7%20%D8%A7%D9%88%D9%84.mp3
?????? ?? ????? ? ?????	Al Madina-tul-Ilmiyah	69	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1702/bt1702.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1702-1.pdf?fn=tarawih-k-fazail-o-masail		
???? ????? ?? ????? ???7	Al Madina-tul-Ilmiyah	538	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1701/bt1701.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1701-1.pdf?fn=allah-walo-ki-batain-jild-7		
??? ??? ???? ????	Al Madina-tul-Ilmiyah	48	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1695/bt1695.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1695-1.pdf?fn=bad-e-fajar-madani-halqa		
??????? ????? ????? ??? 2018 - ????? ?????? 1439	Al Madina-tul-Ilmiyah	66	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1699/bt1699.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1699-1.pdf?fn=mahnama-shaban-ul-muazam-1439-may-2018		
??? ?????? ?? ?????	Al Madina-tul-Ilmiyah	44	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1687/bt1687.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1687-1.pdf?fn=sulah-karwaney-ke-fazail-29		
?? ????? ?? ???? ???- 30	Al Madina-tul-Ilmiyah	44	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1688/bt1688.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1688-1.pdf?fn=dil-jeetnay-ka-nuskha-q-30		
??????? ????? ????? ????? 2018-???  1439	Al Madina-tul-Ilmiyah	66	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1697/bt1697.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1697-1.pdf?fn=mahnama-faizan-madinah-april-2018		
????? ??????? ??????	Al Madina-tul-Ilmiyah	72	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1696/bt1696.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1696-1.pdf?fn=madrasa-tul-madina-baligan		
????? ??????? (??????????) ??? ????	Al Madina-tul-Ilmiyah	366	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1693/bt1693.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1693-1.pdf?fn=dilchasp-malomaat-sawalan-jawaaban-part-02		
????? ?????? ???? ??? ???????- ??? ????-???? ?? ????	Mufti Muhammad Qasim Attari	413	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1664/bt1664.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1664-1.pdf?fn=maarifat-ul-quraan-jild-5		
??????? ????? ????? ???? 2018-????? ????? 1439	Al Madina-tul-Ilmiyah	66	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1692/bt1692.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1692-1.pdf?fn=mahnama-faizan-madinah-march		
??? ??? ????? ?? ????? ???? ?? ?? ?????? ?? ??? ??????	Al Madina-tul-Ilmiyah	34	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1689/bt1689.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1689-1.pdf?fn=jannat-main-mardon-ko-horain-milaingi		
????? ????? ???? ?? ??????	Al Madina-tul-Ilmiyah	38	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1686/bt1686.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1686-1.pdf?fn=hafeza-kamzoor-honay-ki-wjohat		
??????? ??? ??? ??? ?? ????? ?? ???	Al Madina-tul-Ilmiyah	37	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1685/bt1685.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1685-1.pdf?fn=tangdasti-aur-rizq-main-bebarkati-ka-sabab		
??????? ????? ????? ?????2018-????? ????? 1439	Al Madina-tul-Ilmiyah	66	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1684/bt1684.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1684-1.pdf?fn=mahnama-february-2018-jamadi-ul-awwal-1439		
????? ???? ???	Al Madina-tul-Ilmiyah	0	https://data2.dawateislami.net/Data/Books/Read/ur/2018/1683/bt1683.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2018/1683-1.pdf?fn=fehrist-maktaba-tul-madinah		
??????? ????? ????? ?????2018-???? ????? 1439	Al Madina-tul-Ilmiyah	66	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1682/bt1682.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1682-1.pdf?fn=mahnama-faizan-e-madina-january-2018		
???? ????? ?? ????? ??? 6	Al Madina-tul-Ilmiyah	0	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1681/bt1681.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1681-1.pdf?fn=allah-walon-ki-batain-jild-6		
???? ??? ??? ???? ??????	Al Madina-tul-Ilmiyah	41	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1674/bt1674.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1674-1.pdf?fn=tohfay-main-kia-dena-chahiye		
????? ??? ????? ?? ?????? ?????	Al Madina-tul-Ilmiyah	42	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1673/bt1673.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1673-1.pdf?fn=ambiya-o-auliya-ko-pukarna-kaisa		
???? ?? ????? ?? ??? ???? ?? ?????	Al Madina-tul-Ilmiyah	34	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1672/bt1672.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1672-1.pdf?fn=bachon-ki-tarbiyat-kab-aur-kaisay-ki-jaye		
???? ???? ????? ?? ???? ???? ?????	Al Madina-tul-Ilmiyah	32	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1671/bt1671.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1671-1.pdf?fn=shareer-jinnat-ko-badi-ki-taqat-kehna-kaisa		
??????? ????? ????? ?????2017-???? ?????? 1439	Al Madina-tul-Ilmiyah	66	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1670/bt1670.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1670-1.pdf?fn=mahnama-december-2017-rabi-ul-awwal-1439		
????? ??? ????? ????? ?????? ?????? ???? ???? ?????? ????	Al Madina-tul-Ilmiyah	20	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1665/bt1665.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1665-1.pdf?fn=faizan-e-peer-pathan-khwaja-sulaiman-taunsvi		
 ??? ?? ?????? ?? ????? ?? ????	Al Madina-tul-Ilmiyah	26	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1669/bt1669.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1669-1.pdf?fn=nazar-ki-kamzori-kay-asbab-ma-ilaj		
??????? ????? ????? ?????2017-??? ?????? 1439	Al Madina-tul-Ilmiyah	66	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1667/bt1667.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1667-1.pdf?fn=mahnama-november-2017-safar-ul-muzzafar-1439		
??????? ??? ??? ??? ???	Al Madina-tul-Ilmiyah	70	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1663/bt1663.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1663-1.pdf?fn=sahabiyat-aur-shoq-e-ilm-e-deen		
??????? ????? ????? ??????2017-???? ?????? 1439	Al Madina-tul-Ilmiyah	66	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1662/bt1662.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1662-1.pdf?fn=mahnama-october-2017-muharram-ul-haram-1439		
????? ???	Al Madina-tul-Ilmiyah	159	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1661/bt1661.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1661-1.pdf?fn=bahar-e-niyat		
????? ?????	Hazrat Allama Qazi Shams-ud-Deen Ahmed Jonpary Paishkash Majlis Madina-tul-Ilmia	276	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1660/bt1660.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1660-1.pdf?fn=qanoon-e-shariat		
????? ????????	Al Madina-tul-Ilmiyah	477	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1164/bt1164.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1164-1.pdf?fn=minhaj-ul-aabideen		
???? ?????? ???? ????? ?? ??????? ?? 41 ??????	Al Madina-tul-Ilmiyah	314	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1659/bt1659.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1659-1.pdf?fn=najat-dilane-wale-aamal-ki-malomat-ma-41-hikayat		
??????? ????? ????? ?????2017-??????? ?????? 1438	Al Madina-tul-Ilmiyah	56	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1658/bt1658.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1658-1.pdf?fn=mahnama-september-2017-zuhijja-til-haram-1438		
???? ????? ?? ???? ?????	Al Madina-tul-Ilmiyah	32	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1656/bt1656.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1656-1.pdf?fn=peeri-mureedi-ki-shari-haisiyat		
????? ?? ????	Ameer-e-Ahl-e-Sunnat	17	https://data2.dawateislami.net/Data/Books/Read/ur/2017/67/bt67.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/67-1.pdf?fn=musafir-ki-namaz		
??????? ????? ????? ???? 2017-??????? ?????? 1438	Al Madina-tul-Ilmiyah	66	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1654/bt1654.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1654-1.pdf?fn=mahnama-august-2017-zulqada-til-haram-1438		
???? ????	Markazi Majlis-e-Shoora	44	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1652/bt1652.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1652-1.pdf?fn=madani-dora		
??????? ????? ????? ?????? 2017-???? ?????? 1438	Al Madina-tul-Ilmiyah	60	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1650/bt1650.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1650-1.pdf?fn=mahnama-july-2017-shawwal-ul-moazzam-1438		
???? ????? ?? ????? ???? ????	Al Madina-tul-Ilmiyah	37	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1649/bt1649.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1649-1.pdf?fn=safar-e-madina-kay-mutaliq-sawal-jawab		
????? ??? ?? ?? ??????	Ameer-e-Ahl-e-Sunnat	28	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1648/bt1648.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1648-1.pdf?fn=imam-e-hasan-ki-30-hikayat		
??????? ????? ????? ??? 2017-????? ??????? 1438	Al Madina-tul-Ilmiyah	66	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1647/bt1647.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1647-1.pdf?fn=mahnama-june-2017-ramadan-ul-mubarak-1438		
???? ?????? ?? ????? ?????? ???-???- ????  ??????? ?? ???	Mufti Muhammad Qasim Attari	285	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1646/bt1646.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1646-1.pdf?fn=sirat-ul-jinan-jild-10		
???? ???? ?? ???? ????? ?? ???? ????? ???? ????	Al Madina-tul-Ilmiyah	40	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1645/bt1645.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1645-1.pdf?fn=qutub-e-alam-ki-ajeeb-karamat		
??????? ???? ?????? ?? ????	Markazi Majlis-e-Shoora	196	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1644/bt1644.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1644-1.pdf?fn=ijtimai-sunnat-e-itikaf-ka-jadwal		
??????? ????? ????? ??? 2017-?????? ?????? 1438	Al Madina-tul-Ilmiyah	65	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1643/bt1643.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1643-1.pdf?fn=mahnama-may-2017-shaban-ul-moazzam-1438		
?????? ????? ??? ???? ???????? ????? ????	Al Madina-tul-Ilmiyah	32	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1641/bt1641.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1641-1.pdf?fn=faizan-e-sultan-sakhi-sarwar		
????? ???? ???????? ??? ????	Al Madina-tul-Ilmiyah	688	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1639/bt1639.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1639-1.pdf?fn=faizan-e-riaz-us-saliheen-jild-2		
????? ?? ?? ?? ???? (??? ???? ????? ????)	Al Madina-tul-Ilmiyah	60	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1636/bt1636.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1636-1.pdf?fn=faizan-e-bibi-umme-sulaim		
??????? ??? ??? ?? ???? ????????	Al Madina-tul-Ilmiyah	56	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1635/bt1635.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1635-1.pdf?fn=sahabiyat-or-deen-ki-khatir-qurbaniyan		
???? ???? ?? ???? ? ?????? ???????? 	Al Madina-tul-Ilmiyah	48	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1441/bt1441.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1441-1.pdf?fn=chanda-karnay-ki-tanzeemi-wa-sharai-ehtiyatain		
??????? ????? ????? ????? 2017-??? ?????? 1438	Al Madina-tul-Ilmiyah	66	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1633/bt1633.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1633-1.pdf?fn=mahnama-april-2017-rajjab-ul-murajjab-1438		
??????? ????? ????? ???? 2017-????? ?????? 1438	Al Madina-tul-Ilmiyah	0	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1631/bt1631.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1631-1.pdf?fn=mahnama-faizan-e-madina-march-2017		
????? ?????? ???? ??? ???????- ??? ?????-???? ???? ?? ???	Mufti Muhammad Qasim Attari	413	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1630/bt1630.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1630-1.pdf?fn=marifatul-quran-ala-kanzul-irfan-jild-4		
?????? ?? ?? ????	Al Madina-tul-Ilmiyah	92	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1629/bt1629.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1629-1.pdf?fn=faizan-e-bibi-maryam		
??? ? ???? ?? ?????? ????? (??????)	Al Madina-tul-Ilmiyah	553	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1628/bt1628.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1628-1.pdf?fn=deen-o-duniya-ki-anokhi-batain		
????? ?? 30 ???? ??? ??????	Ameer-e-Ahl-e-Sunnat	18	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1627/bt1627.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1627-1.pdf?fn=selfie-kay-30-ibratnak-waqiyat		
???? ?? ????	Markazi Majlis-e-Shoora	64	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1626/bt1626.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1626-1.pdf?fn=aaqa-ka-jadwal		
??????? ????? ????? ?????2017-????? ????? 1438	Al Madina-tul-Ilmiyah	66	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1625/bt1625.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1625-1.pdf?fn=mahnama-february-2017-jamadi-ul-awwal-1438		
????? ??????? ( ????? ????? ) ??? ???	Al Madina-tul-Ilmiyah	308	https://data2.dawateislami.net/Data/Books/Read/ur/2017/1623/bt1623.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2017/1623-1.pdf?fn=dilchasp-malomaat-sawalan-jawaaban-part-01		
??? ????? ????	Khalil Milat Mufti Khalil Khan Qadri Barkati Qadas Sarah-ul-Aziz	0	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1619/bt1619.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1619-1.pdf?fn=sunni-bahishti-zewar		
????	Others	0	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1615/bt1615.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1615-1.pdf?fn=parda		
?????? ?? ?????	Others	0	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1613/bt1613.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1613-1.pdf?fn=khawateen-kay-masail		
?????? ?????	Others	241	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1611/bt1611.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1611-1.pdf?fn=islami-taleem		
??? ???? ????? ?????? ?????	Others	0	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1610/bt1610.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1610-1.pdf?fn=chahal-hadees-baraye-khawateen-e-islam		
???? ??? ??? ??????	Khalil Milat Mufti Khalil Khan Qadri Barkati Qadas Sarah-ul-Aziz	0	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1609/bt1609.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1609-1.pdf?fn=chadar-aur-char-diwari		
???? ??? ????	Professor Doctor Muhammad Massod Ahmed Qadas Sarah-ul-Aziz	0	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1608/bt1608.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1608-1.pdf?fn=aurat-aur-parda		
???? ??? ?????	Others	0	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1607/bt1607.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1607-1.pdf?fn=aurat-aur-aazadi		
?????????? - ??? ??? ? ??? 	Al Madina-tul-Ilmiyah	222	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1606/bt1606.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1606-1.pdf?fn=khulasa-tun-nahw-part-one-two		
????? ???? ?? ?????	Ameer-e-Ahl-e-Sunnat	22	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1605/bt1605.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1605-1.pdf?fn=miswak-sharif-kay-fazail		
???? ????? ?????	Al Madina-tul-Ilmiyah	238	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1604/bt1604.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1604-1.pdf?fn=jame-abwab-us-sarf		
?????? ???? ??? ???? ??? ??? ????????	Ameer-e-Ahl-e-Sunnat	46	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1602/bt1602.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1602-1.pdf?fn=tazkira-mujaddid-e-alf-e-sani		
??????  ????? ??????????? ???? ???? ?????? ????	Al Madina-tul-Ilmiyah	0	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1601/bt1601.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1601-1.pdf?fn=faizan-e-shams-ul-arifeen		
???? ?????? ?? ????? ?????? ???-???- ????  ???? ?? ??????	Mufti Muhammad Qasim Attari	790	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1600/bt1600.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1600-1.pdf?fn=sirat-ul-jinan-jild-9		
??? ???	Markazi Majlis-e-Shoora	0	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1599/bt1599.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1599-1.pdf?fn=chowk-dars		
???? ??? ???? ????	Al Madina-tul-Ilmiyah	28	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1598/bt1598.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1598-1.pdf?fn=yateem-kisay-kehtay-hain		
?????? ????? ??????? ???? ?? ????? ?????	Al Madina-tul-Ilmiyah	27	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1596/bt1596.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1596-1.pdf?fn=tajdeed-e-iman-o-tajdeed-e-nikah-ka-aasan-tariqa		
????? ?????	Markazi Majlis-e-Shoora	32	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1595/bt1595.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1595-1.pdf?fn=sada-e-madina		
??????? ????? ????? ?????17 -???? ?????? 1438	Al Madina-tul-Ilmiyah	0	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1594/bt1594.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1594-1.pdf?fn=faizan-e-madina-january-2017-rabi-ul-aakhir-1438		
?????? ????? ???? ?? ??????	Al Madina-tul-Ilmiyah	103	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1593/bt1593.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1593-1.pdf?fn=nekiyan-barbad-honay-say-bachaiye		
?????? ?????? 	Al Madina-tul-Ilmiyah	106	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1592/bt1592.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1592-1.pdf?fn=nekiyan-chupao		
????? ?????? ???? ????????? ?????	Al Madina-tul-Ilmiyah	20	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1586/bt1586.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1586-1.pdf?fn=faizan-e-maulana-muhammad-abdul-salam-qadri		
?????? ????? ??? ???????? ?????? 	Majlis-e-Ifta	136	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1585/bt1585.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1585-1.pdf?fn=bunyadi-aqaid-aur-mamolat-e-ahlesunnat		
???? ?? ????? ?? ???? ????	Ameer-e-Ahl-e-Sunnat	20	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1577/bt1577.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1577-1.pdf?fn=garmi-say-hifazat-kay-madani-phool		
?????? ???? ???? ??? ??? ????? ???? ???? ?????? ????	Al Madina-tul-Ilmiyah	71	https://data2.dawateislami.net/Data/Books/Read/ur/2016/1573/bt1573.jpg	https://data2.dawateislami.net/Data/Books/Download/ur/pdf/2016/1573-1.pdf?fn=faizan-e-mufti-ahmed-yar-khan-naeemi		
